Phage_ID,Host,Lifestyle,Phage_source,Protein_source,Start,Stop,Protein_ID,Product
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,75796.0,76110.0,YP_009224824.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,76100.0,76285.0,YP_009224825.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,76331.0,76570.0,YP_009224826.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,76590.0,77093.0,YP_009224827.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,77103.0,77297.0,YP_009224828.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,77299.0,77529.0,YP_009224829.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,77602.0,77802.0,YP_009224830.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,77961.0,78947.0,YP_009224831.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,79170.0,79343.0,YP_009224832.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,79972.0,80448.0,YP_009224833.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,80523.0,80792.0,YP_009224834.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,80805.0,80948.0,YP_009224835.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,80948.0,81235.0,YP_009224836.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,81247.0,81480.0,YP_009224837.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,81551.0,81679.0,YP_009224838.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,81679.0,81987.0,YP_009224839.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,82061.0,82207.0,YP_009224840.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,82444.0,82881.0,YP_009224841.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,82902.0,83573.0,YP_009224842.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,83578.0,83916.0,YP_009224843.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,83916.0,84269.0,YP_009224844.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,84553.0,84747.0,YP_009224845.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,84763.0,85059.0,YP_009224846.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,85056.0,85280.0,YP_009224847.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,85313.0,85579.0,YP_009224848.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,85576.0,85968.0,YP_009224849.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,86389.0,86643.0,YP_009224850.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,86721.0,87077.0,YP_009224851.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,87120.0,87701.0,YP_009224852.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,87704.0,88027.0,YP_009224853.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,88064.0,88525.0,YP_009224854.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,88591.0,89181.0,YP_009224855.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,89250.0,89462.0,YP_009224856.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,89490.0,89654.0,YP_009224857.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,89727.0,90200.0,YP_009224858.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,90215.0,90445.0,YP_009224859.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,90442.0,90744.0,YP_009224860.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,90838.0,91104.0,YP_009224861.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,91204.0,91398.0,YP_009224862.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,91449.0,91586.0,YP_009224863.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,91618.0,91776.0,YP_009224864.1,hypothetical protein
NC_029083.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,92268.0,92405.0,YP_009224865.1,hypothetical protein
NC_030908.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,1823.0,2149.0,YP_009273629.1,hypothetical protein
NC_030908.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,2146.0,2556.0,YP_009273630.1,hypothetical protein
NC_030908.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,6014.0,6130.0,YP_009273634.1,hypothetical protein
NC_030908.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,6130.0,6543.0,YP_009273635.1,hypothetical protein
NC_030908.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,6506.0,6817.0,YP_009273636.1,hypothetical protein
NC_030908.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,8013.0,8234.0,YP_009273640.1,hypothetical protein
NC_030908.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,8236.0,8517.0,YP_009273641.1,hypothetical protein
NC_030908.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,8519.0,8710.0,YP_009273642.1,hypothetical protein
NC_030908.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,8710.0,9159.0,YP_009273643.1,hypothetical protein
NC_030908.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,9168.0,9437.0,YP_009273644.1,hypothetical protein
NC_030908.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,9524.0,9745.0,YP_009273645.1,hypothetical protein
NC_030908.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,10688.0,11035.0,YP_009273648.1,hypothetical protein
NC_030908.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,11028.0,11450.0,YP_009273649.1,hypothetical protein
NC_030908.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,11866.0,11985.0,YP_009273651.1,hypothetical protein
NC_030908.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,12376.0,12489.0,YP_009273653.1,hypothetical protein
NC_030908.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,12494.0,12682.0,YP_009273654.1,hypothetical protein
NC_030908.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,13196.0,13690.0,YP_009273656.1,hypothetical protein
NC_030908.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,21573.0,21914.0,YP_009273665.1,hypothetical protein
NC_030908.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,21914.0,22081.0,YP_009273666.1,hypothetical protein
NC_030908.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,22952.0,23131.0,YP_009273669.1,hypothetical protein
NC_030908.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,28065.0,29021.0,YP_009273673.1,hypothetical protein
NC_030908.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,36271.0,36552.0,YP_009273681.1,hypothetical protein
NC_030908.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,36626.0,36850.0,YP_009273682.1,hypothetical protein
NC_030909.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,4749.0,5192.0,YP_009273685.1,hypothetical protein
NC_030909.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,5189.0,5356.0,YP_009273686.1,hypothetical protein
NC_030909.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,5462.0,5632.0,YP_009273687.1,hypothetical protein
NC_030909.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,5635.0,5781.0,YP_009273688.1,hypothetical protein
NC_030909.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,6254.0,6526.0,YP_009273690.1,hypothetical protein
NC_030909.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,6727.0,7275.0,YP_009273692.1,hypothetical protein
NC_030909.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,7325.0,8248.0,YP_009273693.1,hypothetical protein
NC_030909.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,9753.0,9878.0,YP_009273696.1,hypothetical protein
NC_030909.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,11739.0,11864.0,YP_009273699.1,hypothetical protein
NC_030909.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,14120.0,16849.0,YP_009273701.1,hypothetical protein
NC_030909.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,16821.0,17228.0,YP_009273702.1,hypothetical protein
NC_030909.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,22297.0,22671.0,YP_009273708.1,hypothetical protein
NC_030909.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,22668.0,23030.0,YP_009273709.1,hypothetical protein
NC_030909.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,23612.0,23932.0,YP_009273711.1,hypothetical protein
NC_030909.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,23929.0,24330.0,YP_009273712.1,hypothetical protein
NC_030909.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,24415.0,24606.0,YP_009273713.1,hypothetical protein
NC_030909.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,26179.0,27456.0,YP_009273716.1,hypothetical protein
NC_030909.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,29719.0,29916.0,YP_009273719.1,hypothetical protein
NC_030909.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,32485.0,33354.0,YP_009273724.1,hypothetical protein
NC_030909.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,36020.0,36202.0,YP_009273728.1,hypothetical protein
NC_030909.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,36189.0,36470.0,YP_009273729.1,hypothetical protein
NC_030909.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,37128.0,37640.0,YP_009273731.1,hypothetical protein
NC_030909.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,39298.0,39540.0,YP_009273735.1,hypothetical protein
NC_030909.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,39632.0,39856.0,YP_009273736.1,hypothetical protein
NC_030909.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,41702.0,41839.0,YP_009273740.1,hypothetical protein
NC_030909.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,41856.0,42119.0,YP_009273741.1,hypothetical protein
NC_030909.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,42161.0,42700.0,YP_009273742.1,hypothetical protein
NC_030909.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,43605.0,44135.0,YP_009273744.1,hypothetical protein
NC_030909.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,44135.0,44287.0,YP_009273745.1,hypothetical protein
NC_030909.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,44271.0,44492.0,YP_009273746.1,hypothetical protein
NC_030909.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,44489.0,44680.0,YP_009273747.1,hypothetical protein
NC_030909.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,44664.0,44801.0,YP_009273748.1,hypothetical protein
NC_030909.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,46088.0,46303.0,YP_009273751.1,hypothetical protein
NC_030909.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,47233.0,47433.0,YP_009273753.1,hypothetical protein
NC_030918.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,1848.0,2057.0,YP_009274592.1,hypothetical protein
NC_030918.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,5620.0,6255.0,YP_009274596.1,hypothetical protein
NC_030918.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,6240.0,6356.0,YP_009274597.1,hypothetical protein
NC_030918.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,6356.0,6769.0,YP_009274598.1,hypothetical protein
NC_030918.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,6777.0,7043.0,YP_009274599.1,hypothetical protein
NC_030918.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,7860.0,8081.0,YP_009274602.1,hypothetical protein
NC_030918.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,8083.0,8364.0,YP_009274603.1,hypothetical protein
NC_030918.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,8366.0,8572.0,YP_009274604.1,hypothetical protein
NC_030918.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,8575.0,8844.0,YP_009274605.1,hypothetical protein
NC_030918.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,8915.0,9211.0,YP_009274606.1,hypothetical protein
NC_030918.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,10154.0,10501.0,YP_009274609.1,hypothetical protein
NC_030918.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,10494.0,10916.0,YP_009274610.1,hypothetical protein
NC_030918.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,11332.0,11574.0,YP_009274612.1,hypothetical protein
NC_030918.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,11959.0,12078.0,YP_009274614.1,hypothetical protein
NC_030918.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,12083.0,12271.0,YP_009274615.1,hypothetical protein
NC_030918.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,12777.0,14552.0,YP_009274617.1,hypothetical protein
NC_030918.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,18423.0,18647.0,YP_009274622.1,hypothetical protein
NC_030918.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,18743.0,18868.0,YP_009274623.1,hypothetical protein
NC_030918.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,20949.0,21389.0,YP_009274626.1,hypothetical protein
NC_030918.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,21389.0,21556.0,YP_009274627.1,hypothetical protein
NC_030918.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,22427.0,22612.0,YP_009274630.1,hypothetical protein
NC_030918.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,27745.0,28701.0,YP_009274634.1,hypothetical protein
NC_030918.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,35969.0,36238.0,YP_009274642.1,hypothetical protein
NC_030918.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,36317.0,36541.0,YP_009274643.1,hypothetical protein
NC_030931.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,1602.0,1919.0,YP_009275636.1,hypothetical protein
NC_030931.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,3599.0,4921.0,YP_009275638.1,hypothetical protein
NC_030931.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,5226.0,5474.0,YP_009275639.1,hypothetical protein
NC_030931.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,6488.0,6790.0,YP_009275641.1,hypothetical protein
NC_030931.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,6790.0,7152.0,YP_009275642.1,hypothetical protein
NC_030931.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,7539.0,7787.0,YP_009275643.1,hypothetical protein
NC_030931.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,10336.0,11361.0,YP_009275647.1,hypothetical protein
NC_030931.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,11437.0,11643.0,YP_009275648.1,hypothetical protein
NC_030931.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,11643.0,11849.0,YP_009275649.1,hypothetical protein
NC_030931.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,11860.0,12162.0,YP_009275650.1,hypothetical protein
NC_030931.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,12530.0,12961.0,YP_009275651.1,hypothetical protein
NC_030931.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,18391.0,19065.0,YP_009275659.1,hypothetical protein
NC_030931.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,27716.0,27904.0,YP_009275668.1,hypothetical protein
NC_030931.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,27908.0,28087.0,YP_009275669.1,hypothetical protein
NC_030931.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,28979.0,29572.0,YP_009275671.1,hypothetical protein
NC_030931.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,29585.0,30022.0,YP_009275672.1,hypothetical protein
NC_030931.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,33588.0,34091.0,YP_009275676.1,hypothetical protein
NC_030931.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,34093.0,35796.0,YP_009275677.1,hypothetical protein
NC_030931.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,36212.0,36757.0,YP_009275679.1,hypothetical protein
NC_030931.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,36768.0,37172.0,YP_009275680.1,hypothetical protein
NC_030931.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,37181.0,38827.0,YP_009275681.1,hypothetical protein
NC_030931.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,38857.0,39444.0,YP_009275682.1,hypothetical protein
NC_030931.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,39633.0,40193.0,YP_009275683.1,hypothetical protein
NC_030931.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,40242.0,40475.0,YP_009275684.1,hypothetical protein
NC_030931.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,40857.0,41369.0,YP_009275685.1,hypothetical protein
NC_030931.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,41451.0,41729.0,YP_009275686.1,hypothetical protein
NC_030940.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,7770.0,8171.0,YP_009276429.1,hypothetical protein
NC_030940.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,8187.0,8534.0,YP_009276430.1,hypothetical protein
NC_030940.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,8564.0,8923.0,YP_009276431.1,hypothetical protein
NC_030940.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,9722.0,10000.0,YP_009276433.1,hypothetical protein
NC_030940.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,10378.0,10587.0,YP_009276434.1,hypothetical protein
NC_030940.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,21233.0,21520.0,YP_009276448.1,hypothetical protein
NC_030940.1,Pseudomonas aeruginosa,temperate,REFSEQ,RefSeq,21544.0,21684.0,YP_009276449.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,16.0,153.0,YP_009273756.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,1462.0,1611.0,YP_009273758.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,1675.0,1941.0,YP_009273759.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,1941.0,2345.0,YP_009273760.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,2335.0,2751.0,YP_009273761.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,2748.0,3152.0,YP_009273762.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,3195.0,3857.0,YP_009273763.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,3860.0,4138.0,YP_009273764.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,4126.0,4437.0,YP_009273765.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,4437.0,4799.0,YP_009273766.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,4856.0,5071.0,YP_009273767.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,5068.0,5409.0,YP_009273768.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,5411.0,5914.0,YP_009273769.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,5901.0,6278.0,YP_009273770.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,6876.0,7193.0,YP_009273772.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,7195.0,7344.0,YP_009273773.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,7832.0,8029.0,YP_009273775.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,9712.0,9828.0,YP_009273777.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,9786.0,10004.0,YP_009273778.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,12914.0,13150.0,YP_009273784.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,13716.0,14147.0,YP_009273786.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,15317.0,15781.0,YP_009273789.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,17418.0,17654.0,YP_009273792.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,17664.0,17876.0,YP_009273793.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,17873.0,18142.0,YP_009273794.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,18151.0,18501.0,YP_009273795.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,18482.0,18760.0,YP_009273796.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,18757.0,19035.0,YP_009273797.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,19070.0,19255.0,YP_009273798.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,19256.0,19498.0,YP_009273799.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,19495.0,19680.0,YP_009273800.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,20337.0,20693.0,YP_009273802.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,20690.0,21157.0,YP_009273803.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,21962.0,22285.0,YP_009273804.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,23167.0,23274.0,YP_009273805.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,28228.0,29145.0,YP_009273809.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,29173.0,29583.0,YP_009273810.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,30711.0,31187.0,YP_009273812.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,32015.0,32578.0,YP_009273815.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,35979.0,36131.0,YP_009273821.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,41276.0,41647.0,YP_009273827.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,49208.0,49513.0,YP_009273837.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,49549.0,49863.0,YP_009273838.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,49901.0,50212.0,YP_009273839.1,hypothetical protein
NC_030910.1,Pseudomonas aeruginosa,virulent,REFSEQ,RefSeq,50224.0,50544.0,YP_009273840.1,hypothetical protein
